"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
25,2,"BNSF","TC0225113",NA,NA,"","",25,2,"XTFC","INDUSTRY",NA,"",25,2,24,11,31,"PM",1,0,0,0,0,NA,"THOMPSON","88.8",38,28,4,1,9,"E","GTHP",4,"15,247","1","Y","827","1","0",4,"BNSF","483546",3,"Y","",NA,0,"",2,0,0,0,1,0,0,0,0,0,116,0,0,0,0,10,0,0,0,0,"73,830","50,000","T111","",0,0,0,0,"T111",4,"1",9,"126,654",NA,"38C035",0,0,0,1,0,1,0,5,4,5,4,3,8,NA,"1",NA,"",NA,"245",NA,2025,0,0,0,0,0,0,"GRAND FORKS",35,NA,NA,NA,"N","6917",2,"G-THPKAL9-15H PULLING ON THOMPSON FARMERS COOP ELEVATOR CO INDUSTRY MAINTAINED AND DERAILED 10 RAILC","ARS DUE TO WIDE GAGE (DUE TO DEFECTIVE OR MISSING SPIKES OR OTHER RAIL FASTENERS). SINGLE RAILCAR ON","ADJACENT TRACK WAS DAMAGED AND NOT DERAILED.","","","","","","","","","","","","",0,47.785017,-97.110237,2,5,"K","","","HILLSBORO"
25,2,"MNCW","84626",NA,NA,"","",25,2,"MNCW","84626",NA,"",25,2,7,5,12,"AM",9,0,0,0,0,NA,"GREENWICH","29.3",9,38,1,1,44,"E","1503",3,"0","D","Y","TRACK 2","4","6.73",1,"MNCW","009621",1,"Y","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,"10,015","0","H999","",0,0,0,0,"H999",1,"4",44,"13,308",NA,"09C001",0,0,0,1,0,1,0,1,39,1,39,3,1,NA,"3",NA,"",NA,"349",NA,2025,0,0,0,0,0,0,"FAIRFIELD",1,0,0,NA,"Y","595",1,"WESTBOUND TRAIN 1503 WAS OPERATING ON TRACK 2 APPROACHING CP 229 WHEN THE ENGINEER REPORTED A DOOR W","AS OPEN ROADWAY MAINTENANCE MACHINE (RMM) SM 2308 TIED DOWN ON TRACK 1 AND STRUCK IT. MACHINE OPERAT","OR FAILED TO SECURE THE DOOR OF SM 2308 WHEN GETTING OFF THE EQUIPMENT FOR THE MORNING, RESULTING IN","THE DOOR OPENING AND BEING STRUCK BY TRAIN 1503.","","","","","","","","","","","",0,41.030135,-73.598089,1,1,"J","","","MNR NEW HAVEN LINE"
25,2,"NS","159257",NA,NA,"","",25,2,"NS","159257",NA,"",25,2,14,7,49,"PM",1,31,0,0,0,NA,"BIRMINGHAM","AG149.",1,55,3,1,7,"R","AB83",4,"0","7","Y","EAST PULLBACK","1","",2,"SHQX","004157",4,"Y","",NA,0,"",3,0,0,0,0,0,0,0,0,0,28,0,66,0,0,0,0,2,0,0,"4,692","47,360","H504","",0,0,0,0,"H504",2,"1",7,"52,052",NA,"01C073",0,0,0,1,0,0,0,3,15,NA,NA,1,3,NA,"1",NA,"",NA,"122",NA,2025,0,0,0,0,0,0,"JEFFERSON",73,NA,NA,NA,"N","5233",1,"AB23 WAS SHOVING 4 WEST WITH 94 CARS 28 LOADS, 5559 TONS, 5233 FT, RESULTING IN THE MSRC 2330 AND TH","E SHQX 4157 DERAILING.","","","","","","","","","","","","","",1,33.461867,-86.891026,2,5,"L","","","AGS SOUTH"
25,2,"NS","159204",NA,NA,"","",25,2,"NS","159204",NA,"",25,2,10,10,30,"AM",4,0,0,0,0,NA,"CHATTANOOGA","333.75",47,52,2,1,10,"E","NOTR",2,"0","8","Y","WEST PULLBACK","1","",2,"NS","003087",1,"N","",NA,0,"",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"96,436","0","H702","",0,0,0,0,"H702",2,"1",10,"108,856",NA,"47C065",0,0,0,1,0,0,0,4,NA,NA,NA,1,3,NA,"1",NA,"",NA,"170",NA,2025,0,0,0,0,0,0,"HAMILTON",65,0,0,NA,"N","118",1,"NORTH TOWER YARDMASTER LINED IMPROPER ROUTE RESULTING IN SIDESWIPE AND DERAILMENT OF ENGINE NS 3087,","WHICH CAUSED APPROXIMATELY 500 GALLONS OF FUEL TO SPILL FROM NS 3087.","","","","","","","","","","","","","",1,35.074839,-85.252631,2,5,"K","","","CNO&TP SOUTH"
25,2,"SEPA","SEPA022525",NA,NA,"","",25,2,"SEPA","SEPA022525",NA,"",25,2,25,4,23,"PM",13,0,0,0,0,NA,"PHILADELPHIA","1.1",42,55,2,1,15,"E","6592",1,"0","D","Y","1","1","7371.2",1,"MU","000855",1,"Y","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"8,500","13,321","T404","",0,0,0,0,"T404",1,"1",15,"21,821",NA,"42C101",0,0,0,1,0,2,0,9,49,9,49,1,2,NA,"3",NA,"",NA,"425",NA,2025,0,0,0,0,0,0,"PHILADELPHIA",101,NA,NA,NA,"Y","340",1,"TRAIN 6592 REPORTED A LOSS OF CATENARY POWER WHILE ON TRACK #1 WITHIN WEST INTERLOCKING. REPORTS THE","N CAME ACROSS THE CENTRAL TRUNK THAT CATENARY POWER WAS OUT. A BROKEN PANTOGRAPH WAS REPORTED ON TRA","IN 6592. DELAYS AND ANNULMENTS OCCURRED ACROSS THE SYSTEM. TRAIN 220 WAS STUCK IN A SECTION WITH NO","POWER AT 20TH ST INTERLOCKING, AND A TRAIN TO TRAIN TRANSFER TO TRAIN 448 WAS CONDUCTED WITHOUT INCI","DENT. POWER WAS RESTORED.","","","","","","","","","","",0,39.9571,-75.1852,1,1,"D","G","","SYSTEM"
25,2,"FEC","X15021725",NA,NA,"","",25,2,"FEC","X15021725",NA,"272372S",25,2,17,4,20,"AM",7,23,0,0,0,NA,"JUPITER ISLAND","280.88",12,68,4,1,38,"E","202",1,"0","1","Y","WEST MAIN","4","8.6",1,"FEC","000816",1,"N","",NA,0,"",6,0,0,0,0,0,0,0,0,0,52,0,23,0,0,0,0,0,0,0,"497","44,932","M308","",0,1,0,1,"M308",1,"4",38,"45,429",NA,"12C085",1,0,0,1,0,1,0,3,20,3,20,1,3,NA,"2",NA,"",NA,"468",NA,2025,0,0,0,0,0,1,"MARTIN",85,0,0,NA,"N","11761",2,"TRAIN 202, TRAVELING N/B, OBSERVED 2 SHERIFF'S OFFICE VEHICLES APPROACH THE CROSSING FROM THE EAST.","PRIOR TO THE VEHICLES REACHING THE CROSSING, THE CROSSING PROTECTION ACTIVATED. THE FIRST VEHICLE MA","DE IT OVER THE CROSSING. THE SECOND VEHICLE STOPPED AND THEN DROVE AROUND THE LOWERED GATE ARM. UPON","REACHING THE WEST SIDE GATE ARM, THE VEHICLE STOPPED, FOULING THE MAINLINE. THE TRAIN WAS PLACED IN","EMERGENCY BUT WAS UNABLE TO AVOID STRIKING THE REAR OF THE VEHICLE.","","","","","","","","","","",0,26.970631,-80.094293,1,1,"B","","","SYSTEM"
25,2,"BNSF","RD0225201",NA,NA,"","",25,2,"BNSF","RD0225201",NA,"758011J",25,2,5,11,50,"AM",7,0,0,0,0,NA,"DES ALLEMANDS","29.3",22,72,2,1,35,"E","HLAL",3,"6,618","1","Y","SINGLE MAIN TRACK","4","10.73",1,"BNSF","007677",1,"","",NA,0,"",2,0,0,0,0,0,0,0,0,0,51,0,1,0,0,0,0,0,0,0,"44,460","154","M302","",0,2,0,2,"M302",1,"4",35,"44,614",NA,"22C089",2,0,0,1,0,1,0,3,20,3,20,1,5,NA,"1",NA,"",NA,"147",NA,2025,0,2,0,0,0,0,"ST CHARLES",89,NA,NA,NA,"N","3339",2,"H-LALNSI1-04A STRUCK AN UNOCCUPIED COMMERCIAL VEHICLE THAT WAS HAULING A PIECE OF MACHINERY HIGH CEN","TERED ON SINGLE MAIN TRACK. NO HAZMAT RELEASED.","","","","","","","","","","","","","",0,29.854931,-90.453376,1,2,"D","P","","LAFAYETTE"
25,2,"CSX","000223188",NA,NA,"","",25,2,"CSX","000223188",NA,"",25,2,18,8,20,"PM",1,0,0,0,0,NA,"PHILADELPHIA","0005.0",42,18,4,1,3,"R","Y232",4,"0","7","Y","N2R","1","0000.0",2,"DSEX","007193",29,"N","DSEX",7193,29,"N",2,0,0,0,0,0,0,0,0,0,51,0,50,0,0,0,0,3,0,0,"17,288","880","E07C","",0,0,0,0,"E07C",2,"1",3,"18,168",NA,"42C101",0,0,0,1,0,1,0,5,20,5,20,1,2,NA,"1",NA,"",NA,"111",NA,2025,0,0,0,0,0,0,"PHILADELPHIA",101,0,0,NA,"N","7709",1,"Y23218 WAS TAKING HEAD ROOM OUT N2R WHEN THEIR TRAIN WENT INTO EMERGENCY. CONDUCTOR REPORTED TWO CAR","S DERAILED.","","","","","","","","","","","","","",0,39.898701,-75.16696,2,5,"","","","PHILADELPHIA"
25,2,"BNSF","RD0225203",NA,NA,"","",25,2,"BNSF","RD0225203",NA,"021194R",25,2,14,3,42,"PM",7,0,0,0,0,NA,"BANGS","357.8",48,58,2,2,45,"E","VCDT",4,"1,537","1","Y","SINGLE MAIN TRACK","4","16.170",1,"BNSF","005856",1,"","",NA,0,"",3,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,"554","20,054","M302","",1,0,1,0,"M302",1,"4",45,"20,608",NA,"48C049",0,0,1,1,0,1,0,8,41,8,41,1,5,NA,"1",NA,"",NA,"134",NA,2025,0,0,0,0,1,0,"BROWN",49,NA,NA,NA,"N","2822",2,"V-CDTBWW4-13A REPORTED STRIKING AN OCCUPIED VEHICLE ON SINGLE MAIN TRACK AT A HGX. DRIVER SUFFERED F","ATAL INJURIES. NO HAZMAT RELEASED.","","","","","","","","","","","","","",0,31.715644,-99.130235,1,2,"P","D","","LAMPASAS"
25,2,"MNCW","84626",NA,NA,"","",25,2,"MNCW","84626",NA,"",25,2,7,5,12,"AM",9,0,0,0,0,NA,"GREENWICH","29.3",9,38,1,1,0,"E","SM 2",3,"0","A","N","TRACK 1","4","6.64",1,"MNCW","002308",1,"N","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3,293","0","H999","",0,0,0,0,"H999",1,"4",44,"13,308",NA,"09C001",0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,NA,"3",NA,"",NA,"349",NA,2025,0,0,0,0,0,0,"FAIRFIELD",1,0,0,NA,"N","15",0,"WESTBOUND TRAIN 1503 WAS OPERATING ON TRACK 2 APPROACHING CP 229 WHEN THE ENGINEER REPORTED A DOOR W","AS OPEN ROADWAY MAINTENANCE MACHINE (RMM) SM 2308 TIED DOWN ON TRACK 1 AND STRUCK IT. MACHINE OPERAT","OR FAILED TO SECURE THE DOOR OF SM 2308 WHEN GETTING OFF THE EQUIPMENT FOR THE MORNING, RESULTING IN","THE DOOR OPENING AND BEING STRUCK BY TRAIN 1503.","","","","","","","","","","","",0,41.030135,-73.598089,1,1,"J","","","MNR NEW HAVEN LINE"
25,2,"NS","159204",NA,NA,"","",25,2,"NS","159204",NA,"",25,2,10,10,30,"AM",4,0,0,0,0,NA,"CHATTANOOGA","333.75",47,52,2,1,9,"E","AC02",2,"0","7","Y","MIDDLE PULLBACK","1","",2,"TTGX","699413",1,"Y","",NA,0,"",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"11,120","1,300","H702","",0,0,0,0,"H702",2,"1",10,"108,856",NA,"47C065",0,0,0,1,0,0,0,3,30,NA,NA,3,3,NA,"1",NA,"",NA,"170",NA,2025,0,0,0,0,0,0,"HAMILTON",65,0,0,NA,"N","292",0,"NORTH TOWER YARDMASTER LINED IMPROPER ROUTE RESULTING IN SIDESWIPE AND DERAILMENT OF ENGINE NS 3087,","WHICH CAUSED APPROXIMATELY 500 GALLONS OF FUEL TO SPILL FROM NS 3087.","","","","","","","","","","","","","",1,35.074839,-85.252631,2,5,"K","","","CNO&TP SOUTH"
25,2,"KRR","KRR110025D",NA,NA,"","",25,2,"KRR","KRR110025D",NA,"",25,2,22,2,0,"AM",1,0,0,0,0,NA,"ASHDOWN","780",5,30,4,1,8,"R","AS20",4,"4,461","1","Y","SINGLE MAIN TRACK","X","14.47",1,"BNSF","496833",1,"N","",NA,0,"",4,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,6,0,0,"20,432","88,345","T220","",0,0,0,0,"T220",1,"X",8,"108,777",NA,"05C081",0,0,0,1,0,1,0,6,NA,6,NA,1,5,NA,"Cl",NA,"",NA,"90",NA,2025,0,0,0,0,0,0,"LITTLE RIVER",81,NA,NA,NA,"N","7138",1,"THE AS201X WAS PULLING 117 EMPTY HOPPERS WHEN LINES 1-6 DERAILED. CARS HAVE BEEN RERAILED.","","","","","","","","","","","","","","",0,33.65637,-94.02514,2,2,"","","","ASHDOWN"
25,2,"MNCW","84931",NA,NA,"","",25,2,"MNCW","84931",NA,"",25,2,4,7,52,"AM",13,0,0,0,0,NA,"STAMFORD","33.3",9,37,2,1,50,"E","1731",4,"0","D","Y","TRACK 3","3","11.34",1,"MNCW","009500",2,"Y","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,"18,606","0","T404","",0,0,0,0,"T404",1,"3",50,"18,606",NA,"09C001",0,0,0,1,0,1,0,1,50,1,45,1,1,NA,"3",NA,"",NA,"186",NA,2025,0,0,0,0,0,0,"FAIRFIELD",1,NA,NA,NA,"Y","510",1,"TRAIN 1731 REPORTED THEY WERE STOPPED ON TRACK 3 AT STAMFORD STATION WITH AN AUTO PAN DROP IN CAR 95","00 AND FOUND A WEST BOUND STRIKE TO THE
PANTOGRAPH WITH DAMAGE TO THE COLLECTOR HEAD.","","","","","","","","","","","","","",0,41.048767,-73.536894,1,1,"J","","","MNR NEW HAVEN LINE"
25,2,"BNSF","PR0225116",NA,NA,"","",25,2,"BNSF","PR0225116",NA,"",25,2,28,12,49,"AM",1,14,0,0,0,NA,"EDGEMONT","476.5",46,37,4,1,5,"E","MLAU",3,"4,585","1","Y","MAIN 1 TRACK","4","21.02",1,"BNSF","618266",9,"Y","",NA,0,"",6,0,0,0,0,3,0,0,0,0,20,0,76,0,0,0,0,0,0,0,"10,324","37,485","H605","H702",0,0,0,0,"H605",1,"4",5,"47,809",NA,"46C047",0,0,0,1,0,1,0,4,19,4,19,1,8,NA,"1",NA,"",NA,"308",NA,2025,0,0,0,0,0,0,"FALL RIVER",47,NA,NA,NA,"N","5413",2,"M-LAUALN1-25A SHOVED THROUGH THE MAINLINE/YARD SWITCH 501 GOING WESTBOUND AND PULLED THROUGH THE PRE","VIOUS RAN THROUGH SWITCH DERAILING 3 LOCOMOTIVES ON MAIN 1 TRACK DUE TO FAILURE TO COMPLY WITH RESTR","ICTED SPEED IN CONNECTION WITH RESTRICTIVE INDICATION OF A BLOCK OR INTERLOCKING SIGNAL. NO HAZMAT R","ELEASED.","","","","","","","","","","","",0,43.305186,-103.822015,1,1,"Q","","","BLACK HILLS"
25,2,"IC","1720208",NA,NA,"","",25,2,"IC","1720208",NA,"",25,2,18,5,47,"AM",1,10,0,0,0,NA,"UNIVERSITY PARK","31.37",17,0,4,1,27,"R","A 40",2,"10,816","1","Y","MAIN","3","39.95",1,"KCS","112483",95,"Y","KCS",112483,95,"Y",2,0,0,0,0,0,0,0,0,0,96,0,18,0,0,1,0,0,0,0,"7,134","211,347","E63C","",0,0,0,0,"E63C",1,"3",27,"218,481",NA,"17C031",0,0,0,1,0,1,0,5,46,5,46,1,4,NA,"3",NA,"",NA,"315",NA,2025,0,0,0,0,0,0,"COOK",31,NA,NA,NA,"N","5727",2,"THE CREW REPORTED THAT THE TRAIN WENT INTO EMERGENCY. THE CONDUCTOR DISEMBARKED FROM THE TRAIN TO IN","SPECT THE AREA AND DISCOVERED THAT LNE 93 DERAILED UPRIGHT, AND NOTED DAMAGE TO THE SWITCH. INVESTIG","ATION REVEALED KCS112483 WAS DRAGGED FROM MP 31.6 TO 33.2 BEFORE TRAINLINE SEPERATION INITIATED AN E","MERGENCY BRAKE.","","","","","","","","","","","",0,41.46126,-87.72214,1,1,"Q","","","CHICAGO"
25,2,"MNCW","84712",25,2,"CDOT","184808",25,2,"MNCW","84712",NA,"",25,2,20,12,8,"AM",1,0,0,0,0,NA,"NEW HAVEN","72.4",9,21,4,1,0,"","",3,"0","","","TRACK 45","1","",2,"","",0,"","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","18,879","H702","",0,0,0,0,"H702",2,"1",3,"46,035",NA,"09C009",0,0,0,0,0,0,0,NA,NA,NA,NA,2,1,NA,"3",NA,"",NA,"127",NA,2025,0,0,0,0,0,0,"NEW HAVEN",9,NA,NA,NA,"","",NA,"AMTRAK TRANSPORTATION CREW OPERATING CDOT EQUIPMENT DERAILED WHILE TRAVERSING OVER THE 45/21 SWITCH","IN NEW HAVEN YARD TRACK 45.","","","","","","","","","","","","","",NA,41.291776,-72.929371,2,5,"K","","","MNR NEW HAVEN LINE"
25,2,"IC","1719444",NA,NA,"","",25,2,"IC","1719444",NA,"",25,2,1,8,30,"AM",11,0,0,0,0,NA,"NORCO","432.1",22,45,2,1,0,"R","",1,"0","9","Y","SIDING","2","1",3,"CN","270192",1,"N","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"450,000","0","M406","",0,0,0,0,"M406",3,"2",0,"450,000",NA,"22C089",0,0,0,1,0,0,0,3,30,NA,NA,1,5,NA,"3",NA,"",NA,"320",NA,2025,0,0,0,0,0,0,"ST CHARLES",89,NA,NA,NA,"N","78",1,"EMPLOYEES WERE PREPARING TO LOAD SCRAP TIMBER INTO A GONDOLA CARS WITH GRAPPLE TRUCK (CN270192). THE","Y COUPLED ONTO THE GONDOLA AND TRAVELLED TOWARDS THE SCRAP TIMBER PILE. AS THEY WERE PREPARING TO LO","AD THE SCRAP TIMBER, THEY OBSERVED THE GRAPPLE TRUCK ON FIRE AND CALLED THE FIRE DEPARTMENT. GRAPPLE","IS A COMPLETE LOSS.","","","","","","","","","","","",0,30.005601,-90.418307,1,1,"L","","","BATON ROUGE"
25,2,"CSX","000223175",NA,NA,"","",25,2,"CSX","000223175",NA,"625293J",25,2,17,9,50,"PM",7,5,0,0,0,NA,"BUSHNELL","776",12,60,4,1,46,"R","M453",2,"8,358","1","Y","SINGLE MAIN TRACK","4","2.4",1,"CSXT","007231",1,"N","",NA,0,"",2,0,0,0,0,0,0,0,0,0,70,0,63,0,0,0,0,0,0,0,"6,889","9,860","M304","",0,0,0,0,"M304",1,"4",46,"16,749",NA,"12C119",0,0,0,1,0,1,0,6,50,6,50,1,3,NA,"1",NA,"",NA,"209",NA,2025,0,0,0,0,0,0,"SUMTER",119,NA,NA,NA,"N","9307",2,"M45317 STRUCK THE FLAT BED OF THE  SEMI-TRUCK DRIVEN BY ELDER MOTORIST THAT PREEMPTED GATES. PROTECT","ION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES, RR XING SYMBOLS & DYNAMIC E","NVELOPE).","","","","","","","","","","","","",0,28.664902,-82.112281,1,1,"J","","","WILDWOOD"
25,2,"BNSF","TC0225113",NA,NA,"","",25,2,"XTFC","INDUSTRY",NA,"",25,2,24,11,31,"PM",1,0,0,0,0,NA,"THOMPSON","88.8",38,28,4,1,0,"E","J451",4,"31","5","N","827","1","0",4,"BNSF","451468",1,"N","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2,824","0","T111","",0,0,0,0,"T111",4,"1",9,"126,654",NA,"38C035",0,0,0,0,0,0,0,NA,NA,NA,NA,1,8,NA,"1",NA,"",NA,"245",NA,2025,0,0,0,0,0,0,"GRAND FORKS",35,NA,NA,NA,"N","60",0,"G-THPKAL9-15H PULLING ON THOMPSON FARMERS COOP ELEVATOR CO INDUSTRY MAINTAINED AND DERAILED 10 RAILC","ARS DUE TO WIDE GAGE (DUE TO DEFECTIVE OR MISSING SPIKES OR OTHER RAIL FASTENERS). SINGLE RAILCAR ON","ADJACENT TRACK WAS DAMAGED AND NOT DERAILED.","","","","","","","","","","","","",0,47.785017,-97.110237,2,5,"K","","","HILLSBORO"
25,2,"UP","0225LA030",NA,NA,"","",25,2,"UP","0225LA030",NA,"",25,2,18,9,7,"AM",1,0,0,0,0,NA,"CALIENTE","335.6",6,41,2,2,23,"E","MTUR",1,"7,315","1","Y","SINGLE MAIN TRACK","2","136.0",1,"PGTX","400322",65,"N","UP",8168,1,"",2,0,0,0,2,0,0,0,0,0,46,0,68,0,0,0,0,16,0,0,"1,291,317","95,300","H501","E79L",0,0,0,0,"H501",1,"2",23,"1,386,617",NA,"06C029",0,0,0,1,0,1,0,8,22,8,22,1,7,NA,"CL",NA,"",NA,"280",NA,2025,0,0,0,0,0,0,"KERN",29,NA,NA,NA,"N","7919",2,"MTURV-17 DERAILED 15 CARS AT MP 335.6. NO INJURIES. DURING INVESTIGATION, THEY FOUND THAT TRAIN WAS","SET UP INCORRECTLY OUT OF ORIGIN SP317. THEY ALSO FOUND THE UP8168 HAD DEFECTIVE DYNAMIC BRAKES THAT","WAS ON THE POINT AS THE LEADER, WITH AN SD70 UP319 AS THE HEAD CONSIST TRAILER.","","","","","","","","","","","","",0,35.290358,-118.622748,1,1,"Q","","","MOJAVE SUB"
25,2,"MMRR","MMR099425G",NA,NA,"","",25,2,"MMRR","MMR099425G",NA,"234140A",25,2,11,11,34,"AM",7,0,0,0,0,NA,"ST LOUIS","33.34",26,20,2,1,24,"R","MMTA",3,"772","1","Y","SINGLE MAIN TRACK","2","1.995",1,"MMRR","002169",1,"","",NA,0,"",1,0,0,0,0,1,0,0,0,0,4,0,1,0,0,3,0,1,0,0,"0","437,400","M302","",1,0,1,0,"M302",1,"2",24,"437,400",NA,"26C057",0,0,1,1,0,1,0,3,34,3,34,1,4,NA,"3",NA,"",NA,"521",NA,2025,0,0,0,0,1,0,"GRATIOT",57,NA,NA,NA,"N","304",2,"MMRR CREW WAS STRUCK BY A SEMI TRUCK LOADED WITH GROUND CORN/CORNMEAL. THERE IS EVIDENCE THE SEMI DR","IVER NEVER APPLIED THE BRAKES AND IMPACTED THE LOCOMOTIVE DIRECTLY ON THE FUEL TANK, BREAKING THE RA","IL IN THE CROSSING AND DERAILING THE LOCO AND LEAD FOUR CARS OF THE FIVE CAR TRAIN. THE FUEL TANK SP","ILLED APPROXIMATELY 300 GALLONS AND 300 GALLONS OF OIL FROM THE LOCO WAS ALSO SPILLED. THE DRIVER WA","S EJECTED AND WAS PINNED UNDER THE TRUCK. THE DRIVER WAS DECEASED UPON INSPECTION. SPEED LIMIT FOR B","ALDWIN ROAD IS 55MPH.","","","","","","","","","",0,43.40542,-84.54793,2,2,"","","","ST LOUIS"
25,2,"ATK","184613",25,2,"UP","0225NC030",25,2,"UP","0225NC030",NA,"",25,2,8,12,35,"PM",5,0,0,0,0,NA,"EMIGRANT GAP","0165.0",6,37,2,1,30,"R","5",4,"0","2","Y","MAIN TRACK 1","2","5",1,"AMTK","038032",7,"Y","",NA,0,"",2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,"20,000","0","E89C","",0,0,0,0,"E89C",1,"2",30,"20,000",NA,"06C061",0,0,0,1,3,1,1,4,1,4,1,1,7,NA,"6",NA,"",NA,"417",NA,2025,0,0,0,0,0,0,"PLACER",61,NA,NA,NA,"Y","819",4,"Train 5(6) E/188, E170 and 8 cars, while heading railroad west on the UPRR Roseville Sub MP 165, was","struck by an auto rack on the eastbound UP AMICX-08. The collision was not significant enough to be","felt by the Engine crew and was reported by Passengers in the observation car to the Conductor. Dam","age was reported to both the Dinner and lounge cars 38032 and 33020 and was isolated to the upper co","rners of the car.","","","","","","","","","","",0,39.25039,-120.71916,1,1,"Q","","","ROSEVILLE"
